#{"t_start": 1683072356.3585749, "env_id": "RobotEnv7-v0"}
r,l,t
-315.132481,500,37.928432
-201.958686,500,58.72519
-145.904798,500,79.957317
-209.084545,500,100.890271
-296.758465,500,144.073858
-204.890215,500,165.017062
-210.32962,500,187.603162
-283.578319,500,209.450795
-235.943999,500,252.512206
-227.770833,500,273.309441
-97.958963,500,295.645746
-387.844179,500,317.354959
-147.860786,500,360.329545
-177.164179,500,380.952391
-181.856595,500,402.335011
-135.46972,500,423.08055
-160.41034,500,465.658928
-172.362462,500,486.303576
-187.26211,500,508.835784
-226.803069,500,530.417684
-172.559043,500,572.873711
-158.068352,500,596.10867
-148.70553,500,620.113819
-246.371071,500,641.498558
-165.250262,500,683.986989
-87.347777,500,704.571659
-106.234632,500,726.787868
-64.642888,500,748.308676
-282.171408,500,790.792009
186.453659,150,797.085318
-73.281076,350,811.433935
-169.860074,500,832.191245
-411.940539,500,852.861919
-55.312614,500,894.755543
187.113526,122,899.887557
-129.710286,378,915.486288
-70.221135,500,937.003624
-116.044831,500,957.715832
-83.482836,500,999.71868
-53.461043,500,1020.345997
-59.822885,500,1042.818008
-53.700305,500,1064.230358
-169.901617,500,1107.839239
152.352077,207,1116.4695
-195.115707,293,1128.523491
191.119413,69,1132.226542
-102.528911,431,1149.978947
-354.864825,500,1170.522842
-73.463079,500,1191.208787
113.863137,339,1226.39863
-140.858925,161,1233.024502
-416.688751,500,1253.720802
-89.746401,500,1276.679582
-66.353774,500,1300.911075
-41.672073,500,1346.424057
185.296793,123,1353.171845
-51.078294,377,1371.331668
-53.358723,500,1395.533543
-165.245316,500,1420.616491
-84.504242,500,1466.187407
-37.453609,500,1490.461994
183.852967,197,1500.096346
-28.498245,303,1514.683131
-68.037279,500,1541.042459
-171.388844,500,1586.279229
-213.32945,500,1611.331962
-198.783601,500,1635.436161
-138.960263,500,1659.527449
152.911234,233,1692.11443
-81.195922,267,1704.919432
156.060378,227,1716.047943
190.449835,139,1722.705727
-28.623394,134,1729.075303
-133.787296,500,1753.285269
186.625238,223,1764.263144
-79.976424,277,1777.605415
-155.393703,500,1822.814564
-203.88082,500,1848.57987
-122.435128,500,1873.386916
131.21765,472,1897.240826
-8.290688,28,1898.667069
180.390761,289,1913.262026
-76.827932,211,1944.662135
-37.263705,500,1969.724503
-136.733165,500,1994.104589
-47.957672,500,2019.145528
-473.89923,500,2064.45068
-60.072899,500,2088.858378
186.857826,170,2097.229939
189.099899,83,2101.219778
175.159466,115,2106.803746
