#{"t_start": 1683842031.31276, "env_id": "RobotEnv8-v0"}
r,l,t
-287.704195,500,37.031353
-368.94492,500,71.074535
-339.564516,500,104.999797
-326.788474,500,138.697849
-242.658279,500,182.778729
-175.054282,500,216.34901
-199.728505,500,250.402695
-184.845594,500,284.080698
-194.575869,500,328.112596
-182.417442,500,361.74748
-195.48953,500,395.728373
-160.048054,500,429.313858
-200.590696,500,474.214176
-179.755077,500,507.772657
-209.429246,500,541.738651
-158.945874,500,575.286058
-177.242079,500,619.569221
-174.22841,500,653.186207
-146.911933,500,686.970682
-187.712603,500,720.61209
-186.463312,500,764.638625
-162.728889,500,798.42162
-158.91071,500,832.376196
-153.479092,500,865.938631
-152.980333,500,910.472433
-139.086389,500,944.021052
-134.521317,500,977.767979
-132.335478,500,1011.326806
-176.134574,500,1055.014723
-151.600923,500,1088.543509
-135.443577,500,1122.266393
-148.417202,500,1155.984474
-151.988263,500,1199.671098
-143.900928,500,1233.225945
-134.64,500,1266.873734
-143.895014,500,1300.49495
-165.18753,500,1344.483689
-129.337105,500,1378.070798
-132.468522,500,1411.85363
-147.927042,500,1445.489352
-156.670346,500,1489.67055
-125.483701,500,1523.297835
-144.916601,500,1557.024273
-124.458107,500,1590.586406
-153.248083,500,1624.225106
-148.757215,500,1667.895651
-138.141911,500,1701.697067
-134.483505,500,1735.264188
-132.398516,500,1768.971763
-125.246023,500,1812.705533
-123.710627,500,1846.48707
-136.0803,500,1880.11107
-122.894578,500,1913.853187
-119.413449,500,1957.762861
-125.622697,500,1991.582575
-111.323331,500,2025.125637
-137.076497,500,2058.896533
-126.975594,500,2102.504789
-111.267118,500,2136.228168
-105.998525,500,2169.791455
-120.427043,500,2204.446553
-120.863681,500,2248.217407
-119.907481,500,2281.988561
-128.063303,500,2315.544391
-121.641991,500,2349.279134
-134.475311,500,2393.004256
-111.182808,500,2426.640784
-102.130681,500,2460.280116
-108.754896,500,2494.098929
-131.501829,500,2537.642629
-107.991316,500,2571.471259
-131.465187,500,2605.146439
-94.514058,500,2638.87325
-96.636783,500,2682.682038
-88.028433,500,2716.541644
-94.786355,500,2750.130706
-110.799029,500,2783.999331
-95.383485,500,2827.633983
-77.120402,500,2861.434825
-95.839822,500,2895.086167
-66.724805,500,2928.89338
-79.116773,500,2972.92384
-86.361393,500,3006.765049
-70.249642,500,3040.358138
-82.880093,500,3074.187008
-72.671516,500,3110.417612
-60.988094,500,3156.827848
-76.525748,500,3190.487889
-78.462024,500,3224.235765
-63.623354,500,3257.838531
-72.040853,500,3302.222595
-63.745597,500,3335.816233
-77.282352,500,3369.636044
-64.533665,500,3403.233387
-64.805548,500,3447.191052
-61.101778,500,3480.949578
-66.730452,500,3514.746457
-68.854203,500,3548.332696
-62.291965,500,3592.432033
-67.260951,500,3626.068975
-67.010841,500,3659.957795
-74.884084,500,3693.662303
-64.502573,500,3737.606201
-64.429264,500,3771.271606
-75.134289,500,3805.042364
-58.329109,500,3838.775019
-62.014977,500,3882.9147
-48.179755,500,3916.613269
-66.063793,500,3950.452003
-54.075471,500,3984.204191
-64.505166,500,4028.292943
-50.430772,500,4061.985386
-49.172223,500,4095.853109
-47.010193,500,4129.50708
-47.276436,500,4173.507246
-72.413335,500,4207.134964
-58.643159,500,4240.931247
-47.288534,500,4274.630385
-56.152641,500,4318.530635
-46.590161,500,4352.234623
-57.021248,500,4386.0218
-53.249365,500,4419.721807
-49.871857,500,4463.602127
-54.035597,500,4497.245379
-53.815485,500,4531.128702
-54.860923,500,4564.759878
-49.188936,500,4608.487707
-43.769655,500,4642.108636
-47.699009,500,4675.886536
-50.316973,500,4709.555868
-56.694252,500,4745.269152
-54.387666,500,4794.857257
-46.590378,500,4829.713266
-51.394702,500,4863.446084
-44.206684,500,4897.333761
