#{"t_start": 1681471113.6722908, "env_id": null}
r,l,t
-137.028882,500,67.154512
-172.687194,500,81.136092
-472.012128,500,95.23651
-170.645394,500,109.489761
-157.882773,500,142.189809
-195.499639,500,156.640651
-290.410575,500,171.299351
-289.09835,500,185.25931
-291.742807,500,214.072564
-174.034268,500,228.330786
-258.165618,500,242.843508
-266.511008,500,257.233711
-85.417565,500,285.257149
-204.290371,500,299.23221
-193.847416,500,313.605081
-199.515251,500,327.90822
-409.376141,500,356.006446
-237.149127,500,369.860877
51.900464,406,381.338243
-22.959405,94,384.02342
169.025256,179,389.147907
-210.636351,321,398.200276
-193.62666,500,427.016469
65.229147,337,436.275208
-90.954056,163,440.705186
136.093153,281,448.641168
130.810883,191,453.874455
-9.013577,28,454.636743
94.880406,272,462.116748
-111.250865,228,468.378319
177.766444,261,475.738459
182.271669,173,494.734835
-30.882136,66,496.621913
151.923053,224,503.045781
-271.845139,276,510.905864
167.296732,142,515.154527
154.353695,148,519.17143
189.004338,108,522.127048
-41.006594,102,524.932624
184.023633,156,529.282942
-93.416782,344,539.038746
177.685777,121,542.685047
99.58137,280,565.374021
-50.421774,99,568.196598
61.543481,254,575.461475
-117.08625,246,582.48499
175.604477,141,586.697521
174.294903,181,591.639795
-69.446573,178,596.553503
186.60231,78,598.695474
-54.78117,396,609.511615
-7.391674,26,610.236448
138.404598,154,614.645322
169.725566,263,635.825252
-25.742295,83,638.206971
182.713534,90,640.783589
105.388529,204,646.595635
174.336359,94,649.267894
176.526903,101,652.123332
-10.749491,11,652.437985
194.771624,61,654.408966
192.669863,60,656.064571
189.902476,65,657.860476
183.306599,89,660.303409
178.946001,98,662.983677
-95.287111,127,666.540091
140.842997,165,671.20428
194.59823,61,672.952209
155.446728,141,676.965298
184.518847,81,679.254724
-14.535554,52,680.735776
194.085104,42,682.112888
73.988741,255,689.425278
106.901481,191,709.317456
-7.387555,12,709.657754
98.506521,188,714.866067
195.109136,45,716.119874
-159.88028,267,723.553198
175.107095,93,726.131556
-120.23044,407,737.371632
194.960028,37,738.439186
165.108873,108,741.466034
118.634323,193,746.75264
-82.478635,162,751.227996
165.584591,191,756.672571
93.626601,197,762.28132
-61.531159,112,779.422213
49.173108,256,786.811432
169.469335,113,790.011164
-78.080344,131,793.770966
171.470978,95,796.671808
192.779538,55,798.239093
198.476436,19,798.780776
172.251277,104,801.740379
145.618333,171,806.661215
195.896438,47,807.999957
-1.463511,9,808.247075
186.893888,61,810.004424
192.04687,86,812.470152
193.910636,44,813.717751
101.941753,185,819.028795
-82.694284,124,822.557522
193.81793,55,824.193488
188.354337,75,826.255839
193.189731,49,827.593359
104.413286,172,832.309673
186.946213,65,834.131811
-34.59676,84,836.474235
183.43303,78,852.236183
194.834317,38,853.335084
197.273732,37,854.397661
144.64192,154,858.67143
150.281073,152,862.918129
-37.291028,41,864.071364
192.37608,82,866.457109
