#{"t_start": 1681471113.9036179, "env_id": null}
r,l,t
-464.13688,500,66.915094
-314.017139,500,80.919981
-445.744227,500,95.003549
-472.419205,500,109.263885
-353.094208,500,141.967681
-441.846444,500,156.407531
-397.062887,500,171.067468
-140.187445,500,185.024084
-443.986368,500,213.842439
-192.126153,500,228.102546
-225.867942,500,242.60638
-221.086294,500,257.016449
122.676409,496,284.916524
-0.929471,4,285.023338
-127.309073,500,299.010343
-91.627919,500,313.37743
-175.836443,500,327.684297
-88.853364,500,355.771996
-109.882124,500,369.634631
-53.570311,500,383.796973
55.234606,439,396.248592
-38.879704,61,397.966858
135.237116,292,420.90451
-164.215393,208,426.79213
97.169707,345,436.271008
-28.12334,155,440.471717
-204.904429,500,454.405453
154.506364,285,462.227842
192.324939,113,465.333265
-41.627638,102,468.150665
-471.7056,500,496.399857
172.016744,212,502.450868
144.750695,180,507.610508
-22.714301,108,510.676024
116.390661,270,518.396075
167.534725,133,522.03943
-84.339266,97,524.707305
191.934301,107,527.659603
184.691555,157,532.101165
-121.67822,236,538.814028
85.840719,303,547.690768
166.367443,158,566.854808
-30.3805,39,567.965424
193.299787,70,569.962211
104.41315,203,575.773124
181.781006,130,579.477053
-24.691154,97,582.24972
166.429695,141,586.46962
58.394823,263,593.674325
-55.65157,96,596.320872
-141.160747,500,610.000398
185.504758,97,612.850904
130.401543,242,619.538893
177.261707,104,636.351873
-6.197563,57,637.983364
191.427077,138,641.913884
194.094588,72,643.977431
-92.447813,290,652.213682
141.610116,166,657.081909
184.745972,87,659.457018
134.503549,156,663.751328
-66.980735,91,666.304351
180.60604,100,669.127911
192.384813,67,671.039798
185.354552,76,673.214096
135.322427,181,678.342881
-25.903776,76,680.514381
96.325758,201,686.42498
173.751324,178,691.540039
-92.570336,121,709.43183
31.877337,404,720.631036
-75.610331,96,723.316468
193.865137,63,725.092956
176.762117,161,729.491251
161.491922,134,733.175105
151.704143,134,736.909533
-6.6273,8,737.132052
190.416671,63,738.95753
66.486271,329,748.033174
195.289615,41,749.153482
-36.299344,67,750.989695
179.443559,134,754.815679
135.838244,160,759.376266
195.905503,48,760.735932
-142.419716,158,779.201112
170.377776,96,781.961421
181.127492,100,784.857267
111.462045,196,790.447029
181.155085,77,792.646642
-8.348856,31,793.522281
165.642911,107,796.778626
165.868796,98,799.585315
87.736439,251,806.774289
-10.190494,44,808.013523
189.048286,105,811.030261
194.484662,53,812.549934
113.83013,193,818.085243
157.786302,127,821.689106
-15.541858,22,822.332982
126.185356,168,827.065453
56.399457,275,834.656893
-22.61185,57,836.240688
108.085031,171,854.68006
189.649604,66,856.537428
184.590976,78,858.659766
184.104536,81,860.889604
-67.390927,104,863.853281
160.163535,102,866.804266
154.232817,124,870.337157
166.682838,102,873.283052
189.2685,62,875.054217
195.603993,41,876.239172
-19.432289,69,878.21865
158.120676,145,882.358643
189.874729,68,884.312948
188.241226,76,886.475411
147.497448,160,891.018738
196.033654,35,892.022711
-16.049321,16,892.475837
106.234408,184,897.947982
136.893086,154,902.366425
-122.37747,162,907.04598
-175.133732,500,934.751207
101.344214,214,940.917808
194.036485,41,942.075485
118.330179,175,946.977957
-12.079131,70,948.897206
187.618315,54,950.433334
131.612319,169,955.217496
174.269445,111,958.386373
197.436538,53,959.897286
180.511374,79,962.134742
-15.341313,34,963.091738
123.764679,161,967.897576
153.151324,113,971.108189
195.955896,39,972.220977
189.318802,52,973.709636
183.590542,68,975.632774
-40.269406,67,977.550006
152.588298,114,980.795139
60.479204,212,1001.5131
133.435319,155,1005.78719
-17.268655,19,1006.314693
194.97951,38,1007.532736
110.528238,151,1011.682311
180.942684,68,1013.551764
185.114053,79,1015.746454
196.925169,31,1016.597313
144.559101,133,1020.243896
193.491958,55,1021.761191
121.722276,152,1025.939165
184.701292,64,1027.682805
120.091698,153,1031.968229
-40.921617,76,1034.13326
195.305741,42,1035.455482
112.89562,162,1039.895377
199.080296,22,1040.500984
154.686972,116,1043.676343
191.286984,50,1045.044073
179.002852,80,1047.227505
-19.63734,28,1048.023518
191.3722,58,1049.684526
190.066513,61,1051.425695
167.735127,115,1069.467536
191.896164,51,1070.878088
117.140848,149,1074.93907
-57.985791,66,1076.769293
-173.990921,500,1091.168039
189.04889,64,1092.997384
164.271671,100,1095.869153
159.032868,104,1098.845981
185.451283,74,1100.953825
190.371424,48,1102.319314
187.056116,59,1104.017921
-19.443486,51,1105.473127
187.249472,58,1107.192562
175.462837,83,1109.547144
130.12235,139,1113.517665
188.063045,63,1115.298635
190.683188,55,1116.868443
193.073124,60,1118.569957
-37.470343,42,1119.77653
196.955589,29,1120.594223
156.024692,111,1123.74794
173.285517,92,1140.56421
193.359634,58,1142.144584
197.641348,26,1142.862243
180.388195,70,1144.775249
175.682305,80,1146.996658
-26.66765,34,1147.920081
156.069524,110,1151.115697
136.241664,131,1154.737053
197.667904,21,1155.309496
192.905209,46,1156.627244
-57.991217,192,1161.8322
143.832732,118,1165.079089
148.106928,129,1168.727807
192.222179,55,1170.302094
195.957399,32,1171.209504
187.103223,58,1172.8929
195.531642,41,1174.070522
-40.370196,67,1176.005258
184.882603,61,1177.819359
176.755251,74,1179.912594
190.210144,48,1181.210659
196.810793,34,1182.143012
148.245156,122,1185.494531
161.074077,104,1188.385374
-17.292054,57,1189.965858
194.542664,46,1191.270843
164.775656,182,1196.52497
197.925709,26,1197.254622
197.175689,32,1212.735727
161.418938,97,1215.520498
147.695696,115,1218.805294
-0.96532,2,1218.862571
156.863691,109,1222.034423
182.097202,77,1224.163658
181.734664,69,1226.047428
194.834967,43,1227.221517
168.482372,110,1230.238964
166.93255,87,1232.632816
-2.196554,5,1232.77512
159.741043,103,1235.651596
190.567811,48,1237.041632
181.733838,67,1238.96216
158.127416,103,1241.848998
199.164878,18,1242.345316
197.930171,22,1242.953616
152.93495,117,1246.195002
-17.402785,22,1246.806498
170.106071,84,1249.217464
179.805412,86,1251.673018
199.122971,14,1252.082029
147.542239,113,1255.287785
177.731951,77,1257.418745
173.442816,81,1259.675353
197.389747,29,1260.475997
-10.483751,16,1260.915781
191.260041,62,1262.673605
187.646776,56,1264.289162
184.397456,68,1266.255624
169.807784,92,1268.879306
193.208925,38,1269.98309
197.500016,25,1285.152751
184.739473,60,1286.894101
199.116874,16,1287.348928
183.627132,61,1289.1011
-14.663253,22,1289.720979
183.661703,66,1291.553696
178.885896,106,1294.492919
197.348035,46,1295.745378
155.941762,103,1298.55125
195.980576,33,1299.45554
141.447998,124,1302.829594
-15.842875,22,1303.432572
195.286642,40,1304.539619
181.395089,79,1306.718409
195.99812,29,1307.513564
158.328595,104,1310.504875
193.676479,38,1311.576324
193.145057,38,1312.685875
196.369569,49,1314.034603
-60.785385,123,1317.450875
187.480229,56,1319.152734
166.119032,93,1321.719837
198.41566,24,1322.398606
179.999126,84,1324.810123
144.827208,117,1328.129936
197.107225,26,1328.864092
189.65989,51,1330.302801
-23.574285,49,1331.715148
197.568051,24,1332.399464
193.239191,37,1333.465791
198.271388,21,1334.053506
194.860196,33,1334.967667
190.992072,109,1337.972649
170.606484,82,1340.253286
161.540007,99,1357.360101
192.734937,45,1358.628505
-24.642431,50,1360.055633
174.33364,78,1362.384603
176.291409,87,1364.776516
159.949606,102,1367.684064
174.616133,95,1370.410143
171.121898,100,1373.30976
-14.469992,38,1374.380875
172.114648,83,1376.74596
167.340427,88,1379.280952
195.831774,33,1380.218708
185.646202,72,1382.270797
178.044396,70,1384.260607
145.795163,119,1387.685781
-22.97401,35,1388.666871
185.976204,62,1390.496777
189.383389,56,1392.104198
189.125119,66,1394.031855
191.818844,47,1395.377419
196.768941,27,1396.149842
192.120013,44,1397.361766
111.862914,149,1401.457698
-31.417794,49,1402.799896
196.954763,24,1403.455376
196.995218,33,1404.351598
196.35808,38,1405.402732
154.729397,102,1408.21222
159.564141,97,1410.885701
197.957246,24,1411.546779
187.651138,71,1413.50327
165.005262,99,1430.434605
-9.705313,12,1430.777169
191.777628,61,1432.55744
172.967309,80,1434.902542
188.699909,57,1436.543291
151.969534,111,1439.72299
195.384332,40,1440.851652
183.358305,65,1442.648471
186.441726,60,1444.291646
-11.725852,26,1445.015975
158.767339,97,1447.741656
198.125675,47,1449.029817
190.182887,48,1450.404771
131.804653,128,1454.079801
196.263514,37,1455.132665
192.535646,42,1456.34438
-47.47114,101,1459.236933
189.65308,73,1461.507052
147.406495,117,1464.883101
194.145384,41,1466.058532
139.539172,119,1469.481705
198.623074,18,1470.006131
191.210619,52,1471.484046
-28.24502,80,1473.796423
150.144826,110,1476.989759
191.096505,64,1478.826317
194.09561,36,1479.855684
155.350407,113,1483.072457
177.872117,75,1485.235596
-42.777701,102,1502.710748
161.968118,94,1505.371383
193.236191,41,1506.486067
165.837084,90,1508.954678
168.058662,84,1511.267165
